episode_id,match_id,competition_name,delay_seconds,delay_bin,initiation_event_type,turnover_event_type,counterpressing_team,possession_team,primary_cause,cause_description,intervening_events_count,turnover_link_quality,latency_valid
3895113_p123_5ff4bed2,3895113,1. Bundesliga,5.607,5.0-6.0 sec,Pressure,Clearance,Bayer Leverkusen,Wolfsburg,A,Turnover detector linked to earlier action in chain or pass flight boundary,3,ambiguous,False
3895113_p135_f27bbce4,3895113,1. Bundesliga,6.082,6.0-8.0 sec,Interception,Ball Receipt*,Bayer Leverkusen,Bayer Leverkusen,D,Ambiguous timestamp/simultaneous event sequence,7,invalid,False
3895210_p8_0b16f552,3895210,1. Bundesliga,6.893,6.0-8.0 sec,Pressure,Block,Borussia Mönchengladbach,Bayer Leverkusen,A,Turnover detector linked to earlier action in chain or pass flight boundary,4,invalid,False
3895210_p121_133b6c6d,3895210,1. Bundesliga,6.22,6.0-8.0 sec,Interception,Ball Receipt*,Bayer Leverkusen,Bayer Leverkusen,D,Ambiguous timestamp/simultaneous event sequence,9,invalid,False
3895210_p139_e8c9fa36,3895210,1. Bundesliga,7.119,6.0-8.0 sec,Interception,Ball Receipt*,Borussia Mönchengladbach,Borussia Mönchengladbach,D,Ambiguous timestamp/simultaneous event sequence,11,invalid,False
3895258_p9_55aa862c,3895258,1. Bundesliga,6.063,6.0-8.0 sec,Interception,Ball Receipt*,Bayer Leverkusen,Bayer Leverkusen,D,Ambiguous timestamp/simultaneous event sequence,8,invalid,False
3895258_p25_639446da,3895258,1. Bundesliga,7.601,6.0-8.0 sec,Interception,Ball Receipt*,FC Köln,FC Köln,D,Ambiguous timestamp/simultaneous event sequence,10,invalid,False
3895258_p42_86bbd18b,3895258,1. Bundesliga,5.537,5.0-6.0 sec,Interception,Pass,Bayer Leverkusen,Bayer Leverkusen,D,Ambiguous timestamp/simultaneous event sequence,9,invalid,False
3895258_p97_cbf6627f,3895258,1. Bundesliga,5.094,5.0-6.0 sec,Pass,Goal Keeper,Bayer Leverkusen,Bayer Leverkusen,D,Ambiguous timestamp/simultaneous event sequence,6,ambiguous,False
3895258_p111_869b2243,3895258,1. Bundesliga,5.814,5.0-6.0 sec,Interception,Pass,FC Köln,FC Köln,D,Ambiguous timestamp/simultaneous event sequence,11,ambiguous,False
3895232_p22_d6868c22,3895232,1. Bundesliga,6.786,6.0-8.0 sec,Pass,Pass,Bayer Leverkusen,Bayer Leverkusen,D,Ambiguous timestamp/simultaneous event sequence,9,invalid,False
3895232_p49_8ef312f0,3895232,1. Bundesliga,5.312,5.0-6.0 sec,Interception,Ball Recovery,Bayer Leverkusen,Bayer Leverkusen,D,Ambiguous timestamp/simultaneous event sequence,8,ambiguous,False
3895232_p96_bd81dc11,3895232,1. Bundesliga,6.401,6.0-8.0 sec,Interception,Ball Receipt*,Bayer Leverkusen,Bayer Leverkusen,D,Ambiguous timestamp/simultaneous event sequence,8,invalid,False
3895232_p99_6926a411,3895232,1. Bundesliga,7.021,6.0-8.0 sec,Pass,Ball Receipt*,Bayern Munich,Bayern Munich,D,Ambiguous timestamp/simultaneous event sequence,9,invalid,False
3895232_p170_1751e955,3895232,1. Bundesliga,5.252,5.0-6.0 sec,Pressure,Block,Bayern Munich,Bayer Leverkusen,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,9,ambiguous,False
3895067_p26_8619f04a,3895067,1. Bundesliga,6.701,6.0-8.0 sec,Interception,Ball Receipt*,Darmstadt 98,Darmstadt 98,D,Ambiguous timestamp/simultaneous event sequence,14,invalid,False
3895067_p27_f06960bb,3895067,1. Bundesliga,6.179,6.0-8.0 sec,Duel,Pass,Bayer Leverkusen,Bayer Leverkusen,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,11,invalid,False
3895067_p35_a836da15,3895067,1. Bundesliga,6.021,6.0-8.0 sec,Interception,Pass,Darmstadt 98,Darmstadt 98,D,Ambiguous timestamp/simultaneous event sequence,9,invalid,False
3895067_p59_9c0774ba,3895067,1. Bundesliga,6.538,6.0-8.0 sec,Pass,Pass,Darmstadt 98,Darmstadt 98,D,Ambiguous timestamp/simultaneous event sequence,18,invalid,False
3895067_p71_6dd633d8,3895067,1. Bundesliga,5.384,5.0-6.0 sec,Interception,Ball Recovery,Darmstadt 98,Darmstadt 98,D,Ambiguous timestamp/simultaneous event sequence,8,ambiguous,False
3895067_p74_dfea9676,3895067,1. Bundesliga,5.456,5.0-6.0 sec,Interception,Ball Recovery,Bayer Leverkusen,Bayer Leverkusen,D,Ambiguous timestamp/simultaneous event sequence,8,ambiguous,False
3895067_p125_83618dd1,3895067,1. Bundesliga,6.342,6.0-8.0 sec,Interception,Pass,Bayer Leverkusen,Bayer Leverkusen,D,Ambiguous timestamp/simultaneous event sequence,8,invalid,False
3895067_p143_9a3411c7,3895067,1. Bundesliga,6.5,6.0-8.0 sec,Pressure,Ball Recovery,Bayer Leverkusen,Bayer Leverkusen,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,6,invalid,False
3857277_p48_df7dca7b,3857277,FIFA World Cup,5.269,5.0-6.0 sec,Pressure,Ball Recovery,Croatia,Croatia,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,6,ambiguous,False
3857277_p50_b534aaea,3857277,FIFA World Cup,5.008,5.0-6.0 sec,Pressure,Interception,Croatia,Morocco,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,8,ambiguous,False
3857277_p73_edcb934f,3857277,FIFA World Cup,5.857,5.0-6.0 sec,Pressure,Duel,Croatia,Morocco,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,14,ambiguous,False
3857277_p153_ee2c2eb6,3857277,FIFA World Cup,5.283,5.0-6.0 sec,Pressure,Interception,Morocco,Croatia,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,7,ambiguous,False
3895153_p10_a5a153db,3895153,1. Bundesliga,5.566,5.0-6.0 sec,Pressure,Interception,Werder Bremen,Bayer Leverkusen,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,7,ambiguous,False
3895153_p35_5e6f5642,3895153,1. Bundesliga,7.408,6.0-8.0 sec,Interception,Ball Receipt*,Werder Bremen,Werder Bremen,D,Ambiguous timestamp/simultaneous event sequence,14,invalid,False
3895153_p74_fee9cbcb,3895153,1. Bundesliga,7.231,6.0-8.0 sec,Interception,Ball Receipt*,Werder Bremen,Werder Bremen,D,Ambiguous timestamp/simultaneous event sequence,8,invalid,False
3895153_p156_78f6c59e,3895153,1. Bundesliga,6.576,6.0-8.0 sec,Duel,Pass,Werder Bremen,Werder Bremen,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,5,invalid,False
3895052_p15_97862e41,3895052,1. Bundesliga,6.13,6.0-8.0 sec,Pass,Ball Receipt*,Bayer Leverkusen,Bayer Leverkusen,D,Ambiguous timestamp/simultaneous event sequence,8,invalid,False
3895052_p18_32302554,3895052,1. Bundesliga,5.024,5.0-6.0 sec,Interception,Pass,RB Leipzig,RB Leipzig,D,Ambiguous timestamp/simultaneous event sequence,11,ambiguous,False
3895052_p44_ae3b8e23,3895052,1. Bundesliga,5.444,5.0-6.0 sec,Pressure,Block,RB Leipzig,Bayer Leverkusen,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,7,ambiguous,False
3895052_p46_b0bc9ab4,3895052,1. Bundesliga,6.738,6.0-8.0 sec,Pass,Pass,Bayer Leverkusen,Bayer Leverkusen,D,Ambiguous timestamp/simultaneous event sequence,6,invalid,False
3895052_p116_a39bf88b,3895052,1. Bundesliga,6.426,6.0-8.0 sec,Duel,Pass,Bayer Leverkusen,Bayer Leverkusen,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,17,invalid,False
3895052_p147_ad316d93,3895052,1. Bundesliga,7.364,6.0-8.0 sec,Interception,Pass,RB Leipzig,RB Leipzig,D,Ambiguous timestamp/simultaneous event sequence,7,invalid,False
3895052_p175_221fdafc,3895052,1. Bundesliga,7.358,6.0-8.0 sec,Pressure,Clearance,Bayer Leverkusen,RB Leipzig,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,11,invalid,False
3895244_p67_662ec88b,3895244,1. Bundesliga,6.973,6.0-8.0 sec,Pressure,Clearance,FC Heidenheim,Bayer Leverkusen,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,6,invalid,False
3895244_p154_9d00b78b,3895244,1. Bundesliga,7.526,6.0-8.0 sec,Interception,Ball Receipt*,Bayer Leverkusen,Bayer Leverkusen,D,Ambiguous timestamp/simultaneous event sequence,8,invalid,False
3895244_p165_d6c2b31d,3895244,1. Bundesliga,7.369,6.0-8.0 sec,Pass,Ball Receipt*,FC Heidenheim,FC Heidenheim,D,Ambiguous timestamp/simultaneous event sequence,14,invalid,False
3895244_p177_c83abda2,3895244,1. Bundesliga,5.416,5.0-6.0 sec,Interception,Ball Receipt*,FC Heidenheim,FC Heidenheim,D,Ambiguous timestamp/simultaneous event sequence,9,invalid,False
3895060_p11_a8e17e26,3895060,1. Bundesliga,5.544,5.0-6.0 sec,Pass,Pass,Borussia Mönchengladbach,Borussia Mönchengladbach,D,Ambiguous timestamp/simultaneous event sequence,9,invalid,False
3895060_p26_816b1a3b,3895060,1. Bundesliga,6.626,6.0-8.0 sec,Pass,Ball Receipt*,Bayer Leverkusen,Bayer Leverkusen,D,Ambiguous timestamp/simultaneous event sequence,10,invalid,False
3895060_p73_5989b4e1,3895060,1. Bundesliga,7.809,6.0-8.0 sec,Interception,Pass,Bayer Leverkusen,Bayer Leverkusen,D,Ambiguous timestamp/simultaneous event sequence,12,invalid,False
3895060_p97_d9f9e47d,3895060,1. Bundesliga,7.094,6.0-8.0 sec,Pressure,Clearance,Borussia Mönchengladbach,Bayer Leverkusen,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,7,invalid,False
3895060_p99_3c03fd85,3895060,1. Bundesliga,6.775,6.0-8.0 sec,Block,Pass,Borussia Mönchengladbach,Borussia Mönchengladbach,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,13,invalid,False
3895060_p121_439ec6a7,3895060,1. Bundesliga,6.043,6.0-8.0 sec,Duel,Pass,Bayer Leverkusen,Bayer Leverkusen,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,16,invalid,False
3895060_p151_f9795b62,3895060,1. Bundesliga,7.032,6.0-8.0 sec,Interception,Pass,Bayer Leverkusen,Bayer Leverkusen,D,Ambiguous timestamp/simultaneous event sequence,9,invalid,False
3895060_p164_d5c33967,3895060,1. Bundesliga,6.907,6.0-8.0 sec,Pressure,Block,Bayer Leverkusen,Borussia Mönchengladbach,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,8,invalid,False
3895060_p168_61ba4654,3895060,1. Bundesliga,5.79,5.0-6.0 sec,Pressure,Clearance,Bayer Leverkusen,Bayer Leverkusen,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,5,ambiguous,False
3857271_p27_a10689e7,3857271,FIFA World Cup,5.132,5.0-6.0 sec,Interception,Pass,England,England,D,Ambiguous timestamp/simultaneous event sequence,6,invalid,False
3857271_p61_70efb4db,3857271,FIFA World Cup,7.362,6.0-8.0 sec,Pass,Pass,Iran,Iran,D,Ambiguous timestamp/simultaneous event sequence,10,invalid,False
3857271_p85_160a3de4,3857271,FIFA World Cup,5.166,5.0-6.0 sec,Duel,Ball Recovery,England,England,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,7,ambiguous,False
3857271_p94_3f439690,3857271,FIFA World Cup,7.239,6.0-8.0 sec,Interception,Pass,Iran,Iran,D,Ambiguous timestamp/simultaneous event sequence,9,invalid,False
3857274_p57_bda7b144,3857274,FIFA World Cup,6.519,6.0-8.0 sec,Pressure,Ball Recovery,Netherlands,Netherlands,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,6,invalid,False
3857274_p78_6a7b1848,3857274,FIFA World Cup,5.543,5.0-6.0 sec,Pressure,Block,Ecuador,Netherlands,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,5,ambiguous,False
3857274_p89_e71b862a,3857274,FIFA World Cup,7.792,6.0-8.0 sec,Pressure,Ball Receipt*,Netherlands,Netherlands,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,9,invalid,False
3857274_p98_d680a80a,3857274,FIFA World Cup,7.696,6.0-8.0 sec,Pressure,Clearance,Netherlands,Netherlands,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,7,invalid,False
3857274_p162_89f353fe,3857274,FIFA World Cup,6.582,6.0-8.0 sec,Pressure,Clearance,Netherlands,Ecuador,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,5,invalid,False
3895182_p11_d8c92623,3895182,1. Bundesliga,5.98,5.0-6.0 sec,Interception,Pass,Bochum,Bochum,D,Ambiguous timestamp/simultaneous event sequence,6,invalid,False
3895182_p16_187f7527,3895182,1. Bundesliga,5.764,5.0-6.0 sec,Pressure,Block,Bayer Leverkusen,Bochum,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,8,ambiguous,False
3895182_p129_edfd64c7,3895182,1. Bundesliga,7.295,6.0-8.0 sec,Pass,Ball Receipt*,Bochum,Bochum,D,Ambiguous timestamp/simultaneous event sequence,8,invalid,False
3895182_p150_8094008b,3895182,1. Bundesliga,7.668,6.0-8.0 sec,Duel,Ball Receipt*,Bayer Leverkusen,Bayer Leverkusen,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,10,invalid,False
3895182_p151_1a2fb00b,3895182,1. Bundesliga,6.755,6.0-8.0 sec,Interception,Pass,Bochum,Bochum,D,Ambiguous timestamp/simultaneous event sequence,8,invalid,False
3895182_p165_86f5859a,3895182,1. Bundesliga,6.415,6.0-8.0 sec,Pressure,50/50,Bochum,Bayer Leverkusen,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,7,invalid,False
3857276_p35_ea827771,3857276,FIFA World Cup,5.912,5.0-6.0 sec,Interception,Pass,Canada,Canada,D,Ambiguous timestamp/simultaneous event sequence,6,invalid,False
3857276_p59_180f36db,3857276,FIFA World Cup,7.044,6.0-8.0 sec,Interception,Ball Receipt*,Morocco,Morocco,D,Ambiguous timestamp/simultaneous event sequence,8,invalid,False
3857276_p63_25b3fc75,3857276,FIFA World Cup,7.093,6.0-8.0 sec,Interception,Pass,Morocco,Morocco,D,Ambiguous timestamp/simultaneous event sequence,10,invalid,False
3857255_p29_4d9661f9,3857255,FIFA World Cup,7.587,6.0-8.0 sec,Pass,Ball Receipt*,Japan,Japan,D,Ambiguous timestamp/simultaneous event sequence,8,invalid,False
3857255_p30_5d34fd98,3857255,FIFA World Cup,7.604,6.0-8.0 sec,Duel,Pass,Spain,Spain,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,8,invalid,False
3857255_p101_6d077305,3857255,FIFA World Cup,7.112,6.0-8.0 sec,Duel,Ball Recovery,Japan,Japan,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,10,invalid,False
3857275_p36_b525b912,3857275,FIFA World Cup,7.261,6.0-8.0 sec,50/50,Pass,France,France,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,8,invalid,False
3857275_p73_7ee12000,3857275,FIFA World Cup,6.489,6.0-8.0 sec,Duel,Pass,Tunisia,Tunisia,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,11,invalid,False
3857275_p139_c9134477,3857275,FIFA World Cup,6.415,6.0-8.0 sec,Duel,Ball Receipt*,Tunisia,Tunisia,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,10,invalid,False
3857273_p5_af7a174a,3857273,FIFA World Cup,5.926,5.0-6.0 sec,Pressure,50/50,Iran,Wales,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,7,ambiguous,False
3857273_p12_4fc9c8bb,3857273,FIFA World Cup,5.335,5.0-6.0 sec,Pressure,Ball Recovery,Wales,Wales,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,6,ambiguous,False
3857273_p49_8ff8f21c,3857273,FIFA World Cup,6.779,6.0-8.0 sec,Pressure,Interception,Wales,Wales,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,7,invalid,False
3857273_p99_13b8dcd9,3857273,FIFA World Cup,6.512,6.0-8.0 sec,Pass,Pressure,Wales,Wales,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,11,invalid,False
3857273_p116_9a923e4d,3857273,FIFA World Cup,6.759,6.0-8.0 sec,Pressure,Block,Wales,Iran,A,Turnover detector linked to earlier action in chain or pass flight boundary,4,invalid,False
3857273_p127_929c28ee,3857273,FIFA World Cup,6.693,6.0-8.0 sec,Interception,Ball Receipt*,Iran,Iran,D,Ambiguous timestamp/simultaneous event sequence,8,invalid,False
3857273_p144_3de489d1,3857273,FIFA World Cup,5.851,5.0-6.0 sec,Block,Pass,Wales,Wales,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,5,ambiguous,False
3857272_p77_5fc37ac2,3857272,FIFA World Cup,7.808,6.0-8.0 sec,Pressure,Block,England,United States,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,5,invalid,False
3857272_p80_66ed36f4,3857272,FIFA World Cup,6.896,6.0-8.0 sec,Interception,Pass,United States,United States,D,Ambiguous timestamp/simultaneous event sequence,9,invalid,False
3857272_p91_acd0d5cb,3857272,FIFA World Cup,7.067,6.0-8.0 sec,Pass,Ball Receipt*,England,England,D,Ambiguous timestamp/simultaneous event sequence,11,invalid,False
3857272_p95_0c5d607b,3857272,FIFA World Cup,7.66,6.0-8.0 sec,Pass,Ball Receipt*,United States,United States,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,9,invalid,False
3857272_p135_271b1600,3857272,FIFA World Cup,7.932,6.0-8.0 sec,Interception,Ball Receipt*,England,England,D,Ambiguous timestamp/simultaneous event sequence,11,invalid,False
3857284_p6_cbbdd3a3,3857284,FIFA World Cup,5.998,5.0-6.0 sec,Pressure,Goal Keeper,Japan,Germany,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,7,ambiguous,False
3857284_p24_0f3cf2c4,3857284,FIFA World Cup,6.279,6.0-8.0 sec,Pressure,Duel,Japan,Germany,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,5,invalid,False
3857284_p38_cd831409,3857284,FIFA World Cup,5.827,5.0-6.0 sec,Pressure,Block,Japan,Germany,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,10,ambiguous,False
3857278_p19_8426324e,3857278,FIFA World Cup,5.605,5.0-6.0 sec,Pass,Pass,United States,United States,D,Ambiguous timestamp/simultaneous event sequence,6,invalid,False
3857278_p29_298e084d,3857278,FIFA World Cup,6.243,6.0-8.0 sec,Pass,Pass,Iran,Iran,D,Ambiguous timestamp/simultaneous event sequence,9,invalid,False
3857278_p30_92e4694f,3857278,FIFA World Cup,5.289,5.0-6.0 sec,Interception,Duel,United States,United States,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,7,ambiguous,False
3857278_p69_d1a2c6f6,3857278,FIFA World Cup,7.374,6.0-8.0 sec,Duel,Ball Receipt*,Iran,Iran,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,6,invalid,False
3857278_p86_9295ebf3,3857278,FIFA World Cup,7.654,6.0-8.0 sec,Interception,Ball Receipt*,United States,United States,D,Ambiguous timestamp/simultaneous event sequence,13,invalid,False
3857278_p95_77574be3,3857278,FIFA World Cup,5.149,5.0-6.0 sec,Pressure,Clearance,United States,United States,A,Turnover detector linked to earlier action in chain or pass flight boundary,4,ambiguous,False
3857278_p113_f038f930,3857278,FIFA World Cup,6.405,6.0-8.0 sec,Interception,Pass,United States,United States,D,Ambiguous timestamp/simultaneous event sequence,9,invalid,False
3857278_p118_fa28f2ac,3857278,FIFA World Cup,5.918,5.0-6.0 sec,Pressure,Clearance,Iran,United States,A,Turnover detector linked to earlier action in chain or pass flight boundary,4,ambiguous,False
3857278_p123_fd385a37,3857278,FIFA World Cup,6.544,6.0-8.0 sec,Pressure,Ball Receipt*,United States,United States,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,7,invalid,False
3857297_p56_c8cabbfa,3857297,FIFA World Cup,6.154,6.0-8.0 sec,Pass,Ball Receipt*,Saudi Arabia,Saudi Arabia,D,Ambiguous timestamp/simultaneous event sequence,13,invalid,False
3857297_p57_025c8cda,3857297,FIFA World Cup,7.022,6.0-8.0 sec,Pass,Ball Receipt*,Poland,Poland,D,Ambiguous timestamp/simultaneous event sequence,8,invalid,False
3857261_p49_7d8766e8,3857261,FIFA World Cup,7.535,6.0-8.0 sec,Interception,Pass,England,England,D,Ambiguous timestamp/simultaneous event sequence,11,invalid,False
3857261_p112_be475240,3857261,FIFA World Cup,6.962,6.0-8.0 sec,Duel,Ball Receipt*,England,England,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,7,invalid,False
3857261_p124_b5318c96,3857261,FIFA World Cup,5.566,5.0-6.0 sec,Interception,Pass,England,England,D,Ambiguous timestamp/simultaneous event sequence,9,invalid,False
3857290_p22_379d5832,3857290,FIFA World Cup,6.73,6.0-8.0 sec,Interception,Pass,Switzerland,Switzerland,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,12,invalid,False
3857290_p24_ea20f5b9,3857290,FIFA World Cup,5.471,5.0-6.0 sec,Pressure,Block,Cameroon,Switzerland,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,6,ambiguous,False
3857290_p41_15718e08,3857290,FIFA World Cup,7.297,6.0-8.0 sec,Pressure,Duel,Cameroon,Switzerland,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,7,invalid,False
3857290_p43_daebabc2,3857290,FIFA World Cup,7.356,6.0-8.0 sec,Pressure,Clearance,Cameroon,Cameroon,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,7,invalid,False
